ID da Mensagem;Tipo da Mensagem;ID Chatbot;ID da Mensagem no Chatbot;ID do Chatbot de Referência;ID do Usuário Origem;ID do Contato Origem;ID do Usuário Destino;ID do COntato Destino;Tipo do Conteúdo;URL;Polaridade;Tempo de Foco;Visualizações;Favoritada;Chat Aberto;Data de Registro;Data de Envio;Conteúdo
516;Mensagem de Controle;1;2;;0;71;23;;Imagem;;;0.0;0;;false;28/04/2021 18:50:43;28/04/2021 18:50:43;data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAOEAAADhCAMAAAAJbSJIAAAA21BMVEWE1PD////8blEsTHaG1/NqrMomQm8AOGr19vdfm7snRHAbQ3GI2vYqSXQhRXI9ZYt/jaR70e+Sn7M2TnRKep5Va4z/b0/a8fqg3fP3/P7E6fe65vbq9/yP1/Gm3/Sv4vXP7fmX2vLh9PsQSngANmm7w8/m6e4ASXh4wd4gOmjw+f2krr7GzddJY4dtf5qYpLY+WoBWUXH2bVLNZVzT2OB1hqCjrr6xushnepcAMGWJWWnR19/EY16FlKrUZlpNUHK2YWByVW2pXmOeXGXcaFiTW2dmVG7palVBbZJpsAEmAAALrElEQVR4nOWdaXfbthKGqUsnVMKQDe2YEiXREi0vSb3ITuzatePWdXud/v9fdAFQ1IptwOGC3PdDzgkjMngOgAFmMACcTuVKRr3JYDg+yLI0TR3HIX9m2cF4OJj0Rkn1/71T5cdHk2E/dSIqZ1v587Q/nIyqLERVhAQuE5DxSLPqMKsgHA36jhbbOqfTH1RBiU2Y9MZwuhXKcQ+7a6ISJpO+Md2Ssj9BhUQkRMBbQuIVC4vwcIyEV0COD5FKhkM4STHx5pApTkUiEI5wq2+FMRojGNfShKN+NXhzyH5pxpKEh1mVfIwxK9khSxFWz4fAWIKw2va5xlimrRoTJuO6+Bjj2HgWYEo4qJOPIkaDWgkPKxj/lIypWXc0Iqy1ga4wjmsinDjNANKm2quD8KApPsZ4UDlhr0G8XNBqBBIOm6zAXNGwQsKkARO6rSgFjY0QwuZbaCFISwUQtqCFFoK0VH3C2mahOor66IRJ2jTUhrQ7oybhqE0VmCvS9Df0CHvtAySIevZGi3DSRkCCqBWq0iGs21PSlpZHpUHYWkA9RDVhi4bBbWkMjErCVgPqIKoIWw6ogaggbHEfLKTqi3JCCwCVg4aUsJUD/bbkQ7+MsIVTNb6kEzgJYWILIJFkGi4hbJs3IVNqQtgqf1Alib8oJGz9QLgu8bAoIrTEjC4lNKgCwqTpAhtIYG0EhDZZmUIZhNCyTphL0BW5hNZ1wlwRd/mNS9h0UY2lS3jQdEGNxVuZ4hBa2kapeEMGh7DpYpaSDmFDS9g44iyEbxEe2gzIs6dbhE0Xsax2VIRWxC1k2grbbBDa5PUKFCVSQqvNTK5NY7NOaE1kRqaNqM06Yb/p0qGoLybUHCl2mpNW+dYrcY0w0/rA53fN6bNWCTMRoV4V7rz58r4pfXmjVYtrw/4qoV4V7rx56zalt3qEa5W4QqhpSG0gXO2JK4SahjQnDP26FQIIVx3FJeGvmmMhI/S6nbrV9QCE0a8cwrHeu3YQOsuJzZJQdzpjB2G0TajtVFhCuHAxFoTaMWA7CJerUQWhvmtvCeFi1C8I9SOIlhAubE1BqO822UJY2Jo5ISA3zxrCyRohwDG0hbBwE3NCSHjGGsJ5wCYnhCSQ2kM4WSGERC+QCW/udnd3z87V3wMTzpspIwTFEDUJu8e79xcXl7Nz6Y9mrke8htD3vMsbdMK8mTJC0GqTFmH3yff8MAiIkxU+CX91F/pB4fqFR7fy7HsDwt6CUNet0Ca888Kl2+r7x/xfffTyH8wpw+AElzAf9Bkh5C0dwqe86EEY5oX3Zrxf3fr0N6Su9wKP1WXgyxANCJ2CEBYHVhMywMD3929v931Wdu+37V/NPFZvv1Gq7vk+e2cPl5AFMyghbDVGSXjMir6XN83kLqAN1tuyIyf0V/7l+lv+Li7hYE4IW7dXESa0afr3y5Lth7zauSRP/duVB48U0RO3U5NWejAnBL2kJKSVEd6vPrkgMN7GqNElnTC4WHt0Rh75Z6iETk6oG4LSJDw/In1w7Z+7XuD+vlE5lPDocf3ZXuB6d6iEtCM64D0/yn745Lsbve488LdMzbHvbXa6m8C73PxZScIJIwSNhjq2lPNvvEd6PytFSEdERzeYDyCsRkaEGSMEropaRRhRQui6r12EI0IITfKyi7BHCKG5pHYRDgkhNBPRKkIyq3HACc92EaaEEPiKZYSED5wFZRdhlDjgJCE5Yfdst5zOhF82Ixw54IxgOeGVV3Ix27vCJew54L32UsITr3Q2gshFNCScOOB0S8sIB84Q+IqcMKGEe+aihIKgoqEtHTpA30nVD2lo8CE21QMNLQq+bEg4dsCbK+SE96HrXsf/MVN87bqhyAk2JDxwgN6hinDmu+70qyHh16nrbkcDyhFm2IQ0Yjb9ZlaJ8TdC6D0KvmxMCN6HJydMaB0+GBKSbuiGgg+bEqYO+BXFrI12RNewI7qSbmhOCJaC8JhW4ncTxPg77YaCVRxjQgOpZt6kIIGRNY2vabBc+N32ED6RZnr6Bxwx/nYqXbhoD+GJYSXGf0qmbK0i7NyGJj0xfia9MPwo/qwxIfJoQSvxiE6goaM+He2lnzW2pfiEdOHCnf4Fq8T4lQD63LXisoTIcxomOv2evkAQ479JFQYi57cMYVYJ4TltpxB7Gn8ndtQ9kiacGBMi+xa5aDt1p//oIsZ/sE4oa6MlfAtk/3AuurKtjZgD+vfyTxr7h7g+/qI4ezQFQ8/JYLM1N5R2QnPCIXKcZqGTgCKe/q1EjOP/0j4YuqovGsdpcGNtK4gua6ivX+WM8Y/rvAbViXKmsTbkeOlKia5Y5tf0ORYzxvHLKa1r/0J9oqxxvBQ55r2iZN9niH9+FzDG8fPelAUQJQkKZQlHla5bzDyW1zbde/kRb1CSv/94yfkCXk4YGmFS7drTzRWrRnc6fX3+sRY3/OflejrNI8AX0pTEkoRO5euHMz9nDKan7uvDyzPVy8PrdDrN0xZ9SRYUBmFa/Rpwd9cv0mSDaaHige/PtE+QN18Drnwdn6U6L3KBFwp870q3/owJ2To+dEA0WSF93KWrbmGBGYS+51/MVJndGIS9+vJpTs5nl1f+ked5R/7F7UwjOR+FcFR3TlTS5aWzVUj4f5LXhp6b2CLCcSX5pS0inOeXAk2NVYSjKvK820Q4z/NGztVvE2GRq4+836I9hIv9FiZ7ZmoHZItapntmDPY9hR8VEq0hnaleFCs03/dksHfNDeXy9/mAt57iRYncEnvX4PsPVQq4hN08rmEu4/2H0D2kgVwiwpM9FptSvC2T8R5S4D7gXxQSEN4wJ/G96m2pTPcBwyZuOx8U+hTwCI9ZWOrLO9XbUoGqcHUvN+pxiXxCtqGSNLMPiP+TXGv78VEP2+MS3jLA4HN9gOtnKqDeWcUhzI3o+6vPdSQazLVxLgbU0ZdpmzBfw3j/CzwBq4Q2zjbBPOF6izA3om8/1cm3PNAMfsaQUpuEx78zwHc1dkGHc8YQ4l0BG4S7tRtRpq1zohAPEF4nzI2oW6cRpeKc9YVna1YJmzCiTJzz2qAhN7FWCOdG9N9ajSgT78w94KZ1sZaEj40YUSruuYloA8aC8O5oPhNF+jBA3LMv0Q6CLggbMqJUgvNLoeF9keaEl/XPRBfKOnxCpFE/J5wb0aj+Pig5RxipEimhyzz9Jowo1WoVrhPi9ERGyKIqn5poodLzvHHcxIKwESNKJTmTHacSc8JmjCiV9Fx9lLsR8n5Y+0y0kPxuBJSADSVsyIhSKe63wHAxCOHbhoyoo76jpNMpX7IPn740ZESplPfMIAz7H/5tyog6WncFIRibpmyMo3ffk+X3IXFwth/9/Peu/fx351ncTrkwvIeWtlPAHZY//z2kdt4lK7i5WnQfsH2VuDkfVRDa1xWhdzpb1xXh93Jbdgebyd3qdlkbgZVRENpkbSS7NiSE9tyGuBGZ0Se0xaAKzaia0I57V4ukCyNCGxC3AjMwwvYPi+KBUJOw7YhKQDVhuxHVgBqEbe6Lqj6oSdheRB1ALULUvD5EKYYJCGE7h375QA8kbOMETjpVgxN2krZ5GqnuFmldQuIvtqkaJf6gOWGbBkaNYdCEsEX2Rs/GwAlJZ2wDY6TdBeGErWipkBZqQNjpNQ0IaqEmhJ3OQZPVGPFWl7AJSTU2xRhpTmPKEuJk3ZgAbi9hV0XYOWzAqEYpd/GsIsIGPCotTwmTsJPU2lSjMWgMRCEk/kZtM9Wor+lHIBOS7pjVwRhlZh0Qg7AOxpJ8pQmrbqul2icSIWEcR9VARtG4NB8KIdGkgvExSrUCTUrhEJIOiVuRpPpKdr+FsAiJJn0kyCjq41QfEyIhmQUgQFI849GdJ1RCoqQ3dowpyYvjHipeB5+QajTowynJC/0BguncUhWEVKPJMIsiLU76s2w4qYKOqipCJoLZTxkBjzR/nvarg2OqlDBXMupNBsPxQZalKY2ckz+z7GA8HEx6I+xOx9H/AFqoTMocT+u5AAAAAElFTkSuQmCC
515;Mensagem de Controle;1;1;;0;71;23;;Textual;;0.5093;0.0;0;;false;28/04/2021 18:50:43;28/04/2021 18:50:43;Olá, seja bem-vindo(a) ao Rechat!
514;Mensagem Alvo;1;4;;0;66;22;;Textual;;0.0;0.0;0;;false;28/04/2021 18:49:36;28/04/2021 18:49:36;Fique atento(a)!
513;Mensagem de Controle;1;3;;0;66;22;;Textual;;0.0;0.0;0;;false;28/04/2021 18:49:36;28/04/2021 18:49:36;Nós vamos lhe manter atualizado(a) sobre diversos assuntos.
512;Mensagem de Controle;1;2;;0;66;22;;Imagem;;;0.0;0;;false;28/04/2021 18:49:36;28/04/2021 18:49:36;data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAOEAAADhCAMAAAAJbSJIAAAA21BMVEWE1PD////8blEsTHaG1/NqrMomQm8AOGr19vdfm7snRHAbQ3GI2vYqSXQhRXI9ZYt/jaR70e+Sn7M2TnRKep5Va4z/b0/a8fqg3fP3/P7E6fe65vbq9/yP1/Gm3/Sv4vXP7fmX2vLh9PsQSngANmm7w8/m6e4ASXh4wd4gOmjw+f2krr7GzddJY4dtf5qYpLY+WoBWUXH2bVLNZVzT2OB1hqCjrr6xushnepcAMGWJWWnR19/EY16FlKrUZlpNUHK2YWByVW2pXmOeXGXcaFiTW2dmVG7palVBbZJpsAEmAAALrElEQVR4nOWdaXfbthKGqUsnVMKQDe2YEiXREi0vSb3ITuzatePWdXud/v9fdAFQ1IptwOGC3PdDzgkjMngOgAFmMACcTuVKRr3JYDg+yLI0TR3HIX9m2cF4OJj0Rkn1/71T5cdHk2E/dSIqZ1v587Q/nIyqLERVhAQuE5DxSLPqMKsgHA36jhbbOqfTH1RBiU2Y9MZwuhXKcQ+7a6ISJpO+Md2Ssj9BhUQkRMBbQuIVC4vwcIyEV0COD5FKhkM4STHx5pApTkUiEI5wq2+FMRojGNfShKN+NXhzyH5pxpKEh1mVfIwxK9khSxFWz4fAWIKw2va5xlimrRoTJuO6+Bjj2HgWYEo4qJOPIkaDWgkPKxj/lIypWXc0Iqy1ga4wjmsinDjNANKm2quD8KApPsZ4UDlhr0G8XNBqBBIOm6zAXNGwQsKkARO6rSgFjY0QwuZbaCFISwUQtqCFFoK0VH3C2mahOor66IRJ2jTUhrQ7oybhqE0VmCvS9Df0CHvtAySIevZGi3DSRkCCqBWq0iGs21PSlpZHpUHYWkA9RDVhi4bBbWkMjErCVgPqIKoIWw6ogaggbHEfLKTqi3JCCwCVg4aUsJUD/bbkQ7+MsIVTNb6kEzgJYWILIJFkGi4hbJs3IVNqQtgqf1Alib8oJGz9QLgu8bAoIrTEjC4lNKgCwqTpAhtIYG0EhDZZmUIZhNCyTphL0BW5hNZ1wlwRd/mNS9h0UY2lS3jQdEGNxVuZ4hBa2kapeEMGh7DpYpaSDmFDS9g44iyEbxEe2gzIs6dbhE0Xsax2VIRWxC1k2grbbBDa5PUKFCVSQqvNTK5NY7NOaE1kRqaNqM06Yb/p0qGoLybUHCl2mpNW+dYrcY0w0/rA53fN6bNWCTMRoV4V7rz58r4pfXmjVYtrw/4qoV4V7rx56zalt3qEa5W4QqhpSG0gXO2JK4SahjQnDP26FQIIVx3FJeGvmmMhI/S6nbrV9QCE0a8cwrHeu3YQOsuJzZJQdzpjB2G0TajtVFhCuHAxFoTaMWA7CJerUQWhvmtvCeFi1C8I9SOIlhAubE1BqO822UJY2Jo5ISA3zxrCyRohwDG0hbBwE3NCSHjGGsJ5wCYnhCSQ2kM4WSGERC+QCW/udnd3z87V3wMTzpspIwTFEDUJu8e79xcXl7Nz6Y9mrke8htD3vMsbdMK8mTJC0GqTFmH3yff8MAiIkxU+CX91F/pB4fqFR7fy7HsDwt6CUNet0Ca888Kl2+r7x/xfffTyH8wpw+AElzAf9Bkh5C0dwqe86EEY5oX3Zrxf3fr0N6Su9wKP1WXgyxANCJ2CEBYHVhMywMD3929v931Wdu+37V/NPFZvv1Gq7vk+e2cPl5AFMyghbDVGSXjMir6XN83kLqAN1tuyIyf0V/7l+lv+Li7hYE4IW7dXESa0afr3y5Lth7zauSRP/duVB48U0RO3U5NWejAnBL2kJKSVEd6vPrkgMN7GqNElnTC4WHt0Rh75Z6iETk6oG4LSJDw/In1w7Z+7XuD+vlE5lPDocf3ZXuB6d6iEtCM64D0/yn745Lsbve488LdMzbHvbXa6m8C73PxZScIJIwSNhjq2lPNvvEd6PytFSEdERzeYDyCsRkaEGSMEropaRRhRQui6r12EI0IITfKyi7BHCKG5pHYRDgkhNBPRKkIyq3HACc92EaaEEPiKZYSED5wFZRdhlDjgJCE5Yfdst5zOhF82Ixw54IxgOeGVV3Ix27vCJew54L32UsITr3Q2gshFNCScOOB0S8sIB84Q+IqcMKGEe+aihIKgoqEtHTpA30nVD2lo8CE21QMNLQq+bEg4dsCbK+SE96HrXsf/MVN87bqhyAk2JDxwgN6hinDmu+70qyHh16nrbkcDyhFm2IQ0Yjb9ZlaJ8TdC6D0KvmxMCN6HJydMaB0+GBKSbuiGgg+bEqYO+BXFrI12RNewI7qSbmhOCJaC8JhW4ncTxPg77YaCVRxjQgOpZt6kIIGRNY2vabBc+N32ED6RZnr6Bxwx/nYqXbhoD+GJYSXGf0qmbK0i7NyGJj0xfia9MPwo/qwxIfJoQSvxiE6goaM+He2lnzW2pfiEdOHCnf4Fq8T4lQD63LXisoTIcxomOv2evkAQ479JFQYi57cMYVYJ4TltpxB7Gn8ndtQ9kiacGBMi+xa5aDt1p//oIsZ/sE4oa6MlfAtk/3AuurKtjZgD+vfyTxr7h7g+/qI4ezQFQ8/JYLM1N5R2QnPCIXKcZqGTgCKe/q1EjOP/0j4YuqovGsdpcGNtK4gua6ivX+WM8Y/rvAbViXKmsTbkeOlKia5Y5tf0ORYzxvHLKa1r/0J9oqxxvBQ55r2iZN9niH9+FzDG8fPelAUQJQkKZQlHla5bzDyW1zbde/kRb1CSv/94yfkCXk4YGmFS7drTzRWrRnc6fX3+sRY3/OflejrNI8AX0pTEkoRO5euHMz9nDKan7uvDyzPVy8PrdDrN0xZ9SRYUBmFa/Rpwd9cv0mSDaaHige/PtE+QN18Drnwdn6U6L3KBFwp870q3/owJ2To+dEA0WSF93KWrbmGBGYS+51/MVJndGIS9+vJpTs5nl1f+ked5R/7F7UwjOR+FcFR3TlTS5aWzVUj4f5LXhp6b2CLCcSX5pS0inOeXAk2NVYSjKvK820Q4z/NGztVvE2GRq4+836I9hIv9FiZ7ZmoHZItapntmDPY9hR8VEq0hnaleFCs03/dksHfNDeXy9/mAt57iRYncEnvX4PsPVQq4hN08rmEu4/2H0D2kgVwiwpM9FptSvC2T8R5S4D7gXxQSEN4wJ/G96m2pTPcBwyZuOx8U+hTwCI9ZWOrLO9XbUoGqcHUvN+pxiXxCtqGSNLMPiP+TXGv78VEP2+MS3jLA4HN9gOtnKqDeWcUhzI3o+6vPdSQazLVxLgbU0ZdpmzBfw3j/CzwBq4Q2zjbBPOF6izA3om8/1cm3PNAMfsaQUpuEx78zwHc1dkGHc8YQ4l0BG4S7tRtRpq1zohAPEF4nzI2oW6cRpeKc9YVna1YJmzCiTJzz2qAhN7FWCOdG9N9ajSgT78w94KZ1sZaEj40YUSruuYloA8aC8O5oPhNF+jBA3LMv0Q6CLggbMqJUgvNLoeF9keaEl/XPRBfKOnxCpFE/J5wb0aj+Pig5RxipEimhyzz9Jowo1WoVrhPi9ERGyKIqn5poodLzvHHcxIKwESNKJTmTHacSc8JmjCiV9Fx9lLsR8n5Y+0y0kPxuBJSADSVsyIhSKe63wHAxCOHbhoyoo76jpNMpX7IPn740ZESplPfMIAz7H/5tyog6WncFIRibpmyMo3ffk+X3IXFwth/9/Peu/fx351ncTrkwvIeWtlPAHZY//z2kdt4lK7i5WnQfsH2VuDkfVRDa1xWhdzpb1xXh93Jbdgebyd3qdlkbgZVRENpkbSS7NiSE9tyGuBGZ0Se0xaAKzaia0I57V4ukCyNCGxC3AjMwwvYPi+KBUJOw7YhKQDVhuxHVgBqEbe6Lqj6oSdheRB1ALULUvD5EKYYJCGE7h375QA8kbOMETjpVgxN2krZ5GqnuFmldQuIvtqkaJf6gOWGbBkaNYdCEsEX2Rs/GwAlJZ2wDY6TdBeGErWipkBZqQNjpNQ0IaqEmhJ3OQZPVGPFWl7AJSTU2xRhpTmPKEuJk3ZgAbi9hV0XYOWzAqEYpd/GsIsIGPCotTwmTsJPU2lSjMWgMRCEk/kZtM9Wor+lHIBOS7pjVwRhlZh0Qg7AOxpJ8pQmrbqul2icSIWEcR9VARtG4NB8KIdGkgvExSrUCTUrhEJIOiVuRpPpKdr+FsAiJJn0kyCjq41QfEyIhmQUgQFI849GdJ1RCoqQ3dowpyYvjHipeB5+QajTowynJC/0BguncUhWEVKPJMIsiLU76s2w4qYKOqipCJoLZTxkBjzR/nvarg2OqlDBXMupNBsPxQZalKY2ckz+z7GA8HEx6I+xOx9H/AFqoTMocT+u5AAAAAElFTkSuQmCC
511;Mensagem de Controle;1;1;;0;66;22;;Textual;;0.5093;0.0;0;;false;28/04/2021 18:49:36;28/04/2021 18:49:36;Olá, seja bem-vindo(a) ao Rechat!
510;Compartilhamento;5;2;0;14;39;14;41;Textual;;0.4019;0.0;0;;true;28/04/2021 13:29:45;28/04/2021 13:29:45;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
509;Compartilhamento;5;2;0;14;39;14;40;Textual;;0.4019;0.0;0;;true;28/04/2021 13:29:45;28/04/2021 13:29:45;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
508;Compartilhamento;5;2;0;14;39;14;41;Textual;;0.4019;0.0;0;;true;28/04/2021 13:29:34;28/04/2021 13:29:34;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
507;Compartilhamento;3;2;0;14;40;14;39;Textual;;0.4215;0.0;0;;true;28/04/2021 13:28:39;28/04/2021 13:28:39;Ela foi publicada em plataformas de notícia. Você acha que é verdadeira ou é um boato?
506;Resposta de Controle;;;;0;39;14;;Textual;;0.0;86.342;5;;true;28/04/2021 13:27:54;28/04/2021 13:27:54;Olá! Não posso responder no momento, assim que possível entro em contato.
505;Resposta Alvo;;;;14;39;0;;Textual;;0.3802;0.0;0;;true;28/04/2021 13:27:54;28/04/2021 13:27:54;Que legal!
504;Mensagem Alvo;5;4;5;0;52;18;;Textual;;0.4753;13.787;4;;true;28/04/2021 04:07:01;28/04/2021 04:07:01;PEGA ESSA OPORTUNIDADE BICHO!
503;Resposta Alvo;;;5;18;52;0;;Textual;;0.4926;0.0;0;;true;28/04/2021 04:07:01;28/04/2021 04:07:01;Obrigado!
502;Compartilhamento;5;3;0;18;52;18;55;Textual;;0.0;0.0;0;;true;28/04/2021 04:06:50;28/04/2021 04:06:50;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
501;Compartilhamento;5;3;0;18;52;18;54;Textual;;0.0;0.0;0;;true;28/04/2021 04:06:50;28/04/2021 04:06:50;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
500;Compartilhamento;5;3;0;18;52;18;53;Textual;;0.0;0.0;0;;true;28/04/2021 04:06:50;28/04/2021 04:06:50;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
499;Compartilhamento;5;3;0;18;52;18;51;Textual;;0.0;0.0;0;;true;28/04/2021 04:06:50;28/04/2021 04:06:50;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
498;Compartilhamento;5;2;0;18;52;18;55;Textual;;0.4019;0.0;0;;true;28/04/2021 04:06:44;28/04/2021 04:06:44;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
497;Compartilhamento;5;2;0;18;52;18;54;Textual;;0.4019;0.0;0;;true;28/04/2021 04:06:44;28/04/2021 04:06:44;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
496;Compartilhamento;5;2;0;18;52;18;53;Textual;;0.4019;0.0;0;;true;28/04/2021 04:06:44;28/04/2021 04:06:44;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
495;Compartilhamento;5;2;0;18;52;18;51;Textual;;0.4019;0.0;0;;true;28/04/2021 04:06:43;28/04/2021 04:06:43;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
494;Resposta de Controle;;;;0;20;7;;Textual;;0.0;0.0;0;;true;28/04/2021 03:15:51;28/04/2021 03:15:51;Olá! Não posso responder no momento, assim que possível entro em contato.
493;Resposta Alvo;;;;7;20;0;;Textual;;0.4019;0.0;0;;true;28/04/2021 03:15:50;28/04/2021 03:15:50;Aí sim
492;Mensagem Alvo;5;4;;0;65;21;;Textual;;0.4753;0.0;0;;false;28/04/2021 01:59:38;28/04/2021 01:59:38;PEGA ESSA OPORTUNIDADE BICHO!
491;Mensagem Alvo;5;3;;0;65;21;;Textual;;0.0;0.0;0;;false;28/04/2021 01:59:38;28/04/2021 01:59:38;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
490;Mensagem Alvo;5;2;;0;65;21;;Textual;;0.4019;0.0;0;;false;28/04/2021 01:59:38;28/04/2021 01:59:38;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
489;Mensagem de Controle;5;1;;0;65;21;;Imagem;;;0.0;0;;false;28/04/2021 01:59:38;28/04/2021 01:59:38;https://www.puc-campinas.edu.br/wp-content/uploads/2020/03/e-banner-comun-carona.jpg
488;Mensagem Alvo;5;4;;0;61;20;;Textual;;0.4753;0.0;0;;false;28/04/2021 01:59:38;28/04/2021 01:59:38;PEGA ESSA OPORTUNIDADE BICHO!
487;Mensagem Alvo;5;3;;0;61;20;;Textual;;0.0;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
486;Mensagem Alvo;5;2;;0;61;20;;Textual;;0.4019;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
485;Mensagem de Controle;5;1;;0;61;20;;Imagem;;;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;https://www.puc-campinas.edu.br/wp-content/uploads/2020/03/e-banner-comun-carona.jpg
484;Mensagem Alvo;5;4;;0;57;19;;Textual;;0.4753;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;PEGA ESSA OPORTUNIDADE BICHO!
483;Mensagem Alvo;5;3;;0;57;19;;Textual;;0.0;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
482;Mensagem Alvo;5;2;;0;57;19;;Textual;;0.4019;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
481;Mensagem de Controle;5;1;;0;57;19;;Imagem;;;0.0;0;;false;28/04/2021 01:59:37;28/04/2021 01:59:37;https://www.puc-campinas.edu.br/wp-content/uploads/2020/03/e-banner-comun-carona.jpg
480;Mensagem Alvo;5;4;;0;52;18;;Textual;;0.4753;93.122;4;;true;28/04/2021 01:59:36;28/04/2021 01:59:36;PEGA ESSA OPORTUNIDADE BICHO!
479;Mensagem Alvo;5;3;;0;52;18;;Textual;;0.0;93.123;4;;true;28/04/2021 01:59:36;28/04/2021 01:59:36;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
478;Mensagem Alvo;5;2;;0;52;18;;Textual;;0.4019;93.123;4;;true;28/04/2021 01:59:36;28/04/2021 01:59:36;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
477;Mensagem de Controle;5;1;;0;52;18;;Imagem;;;93.124;4;;true;28/04/2021 01:59:36;28/04/2021 01:59:36;https://www.puc-campinas.edu.br/wp-content/uploads/2020/03/e-banner-comun-carona.jpg
476;Mensagem Alvo;5;4;;0;49;17;;Textual;;0.4753;0.0;0;;false;28/04/2021 01:59:36;28/04/2021 01:59:36;PEGA ESSA OPORTUNIDADE BICHO!
475;Mensagem Alvo;5;3;;0;49;17;;Textual;;0.0;0.0;0;;false;28/04/2021 01:59:36;28/04/2021 01:59:36;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
474;Mensagem Alvo;5;2;;0;49;17;;Textual;;0.4019;0.0;0;;false;28/04/2021 01:59:36;28/04/2021 01:59:36;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
473;Mensagem de Controle;5;1;;0;49;17;;Imagem;;;0.0;0;;false;28/04/2021 01:59:36;28/04/2021 01:59:36;https://www.puc-campinas.edu.br/wp-content/uploads/2020/03/e-banner-comun-carona.jpg
472;Mensagem Alvo;5;4;;0;45;16;;Textual;;0.4753;4.69;3;;true;28/04/2021 01:59:35;28/04/2021 01:59:35;PEGA ESSA OPORTUNIDADE BICHO!
471;Mensagem Alvo;5;3;;0;45;16;;Textual;;0.0;0.0;3;;true;28/04/2021 01:59:35;28/04/2021 01:59:35;Segue o link: https://www.puc.org/saude/puc-com-inscricoes-abertas-sequelas-respiratorias-covid-19.html
470;Mensagem Alvo;5;2;;0;45;16;;Textual;;0.4019;0.0;3;;true;28/04/2021 01:59:35;28/04/2021 01:59:35;A Fisioterapia da PUC abriu inscrições para um projeto que vai tratar pessoas que estão com sequelas respiratórias decorrentes da Covid-19. É só preencher um formulário.
469;Mensagem de Controle;5;1;;0;45;16;;Imagem;;;0.0;3;;true;28/04/2021 01:59:35;28/04/2021 01:59:35;https://www.puc-campinas.edu.br/wp-content/uploads/2020/03/e-banner-comun-carona.jpg
468;Mensagem Alvo;5;4;;0;43;15;;Textual;;0.4753;0.0;1;;true;28/04/2021 01:59:35;28/04/2021 01:59:35;PEGA ESSA OPORTUNIDADE BICHO!
